subject,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
s060,0.09881758689880371,0.14099335670471191,0.0421757698059082,0.11212944984436035,0.11212944984436035,0.0,0.09886527061462402,0.12000584602355957,0.021140575408935547,0.14806866645812988,0.14806866645812988,0.0,0.10457634925842285,0.273709774017334,0.16913342475891113,0.12599515914916992,0.12599515914916992,0.0,0.11291646957397461,0.11358428001403809,0.0006678104400634766,0.11149740219116211,0.0906527042388916,-0.020844697952270508,0.09796595573425293,0.21078205108642578,0.11281609535217285,0.09803891181945801,0.14119696617126465,0.04315805435180664,0.12552595138549805
s060,0.09083843231201172,0.11214232444763184,0.021303892135620117,0.1408836841583252,0.12719273567199707,-0.013690948486328125,0.09051680564880371,0.11851644515991211,0.0279996395111084,0.16207242012023926,0.16308045387268066,0.0010080337524414062,0.1183927059173584,0.2934303283691406,0.17503762245178223,0.12049078941345215,0.12099933624267578,0.0005085468292236328,0.10479998588562012,0.11889171600341797,0.014091730117797852,0.11310768127441406,0.07677721977233887,-0.036330461502075195,0.0920557975769043,0.18297028541564941,0.09091448783874512,0.0990438461303711,0.12003183364868164,0.020987987518310547,0.14005088806152344
s060,0.11905527114868164,0.1969754695892334,0.07792019844055176,0.14675688743591309,0.1609034538269043,0.014146566390991211,0.1058504581451416,0.12002921104431152,0.014178752899169922,0.11181044578552246,0.21802020072937012,0.10620975494384766,0.11914610862731934,0.2881021499633789,0.16895604133605957,0.10485434532165527,0.1190488338470459,0.014194488525390625,0.1268465518951416,0.16164922714233398,0.03480267524719238,0.12736082077026367,0.09800195693969727,-0.029358863830566406,0.09914565086364746,0.1971454620361328,0.09799981117248535,0.11320686340332031,0.18285870552062988,0.06965184211730957,0.15500092506408691
s060,0.10535001754760742,0.2251901626586914,0.11984014511108398,0.12629985809326172,0.2531301975250244,0.1268303394317627,0.09100222587585449,0.12614774703979492,0.03514552116394043,0.08407974243164062,0.17596817016601562,0.091888427734375,0.09773039817810059,0.2878448963165283,0.19011449813842773,0.1410067081451416,0.28821492195129395,0.14720821380615234,0.0986781120300293,0.11291289329528809,0.014234781265258789,0.11894702911376953,0.0980837345123291,-0.02086329460144043,0.08394551277160645,0.1759791374206543,0.09203362464904785,0.09770560264587402,0.15497112274169922,0.057265520095825195,0.13288092613220215
s060,0.09069371223449707,0.11195898056030273,0.021265268325805664,0.12628650665283203,0.1122283935546875,-0.014058113098144531,0.10579061508178711,0.1194913387298584,0.013700723648071289,0.14820384979248047,0.14916539192199707,0.0009615421295166016,0.09703207015991211,0.2520751953125,0.1550431251525879,0.14005374908447266,0.14005374908447266,0.0,0.1123969554901123,0.11339902877807617,0.0010020732879638672,0.11846756935119629,0.09032678604125977,-0.028140783309936523,0.09112310409545898,0.18998217582702637,0.09885907173156738,0.09101557731628418,0.16922569274902344,0.07821011543273926,0.11914491653442383
s060,0.08385682106018066,0.08385682106018066,0.0,0.11922287940979004,0.13426566123962402,0.015042781829833984,0.09784317016601562,0.09784317016601562,0.0,0.15503478050231934,0.17613720893859863,0.021102428436279297,0.11192440986633301,0.25997209548950195,0.14804768562316895,0.12599587440490723,0.12599587440490723,0.0,0.10615158081054688,0.10715341567993164,0.0010018348693847656,0.10391759872436523,0.10391759872436523,0.0,0.08388042449951172,0.18286943435668945,0.09898900985717773,0.0979318618774414,0.16222167015075684,0.06428980827331543,0.13275623321533203
s060,0.08415389060974121,0.10526442527770996,0.02111053466796875,0.14097237586975098,0.14192676544189453,0.0009543895721435547,0.09006571769714355,0.10391759872436523,0.01385188102722168,0.14808416366577148,0.1971449851989746,0.049060821533203125,0.11200904846191406,0.23910093307495117,0.1270918846130371,0.11964607238769531,0.12052750587463379,0.0008814334869384766,0.10423398017883301,0.1322646141052246,0.0280306339263916,0.12008500099182129,0.0491480827331543,-0.07093691825866699,0.0989983081817627,0.1900029182434082,0.09100461006164551,0.10488247871398926,0.18300652503967285,0.0781240463256836,0.13301372528076172
s060,0.09786701202392578,0.11896777153015137,0.021100759506225586,0.11970996856689453,0.12042737007141113,0.0007174015045166016,0.09042692184448242,0.09042692184448242,0.0,0.12018513679504395,0.1830449104309082,0.06285977363586426,0.0910789966583252,0.22489166259765625,0.13381266593933105,0.12704801559448242,0.12704801559448242,0.0,0.1049954891204834,0.1049954891204834,0.0,0.11186385154724121,0.07694411277770996,-0.03491973876953125,0.10593223571777344,0.2043781280517578,0.09844589233398438,0.11270403861999512,0.2178666591644287,0.1051626205444336,0.12688136100769043
s060,0.0766761302947998,0.09783649444580078,0.021160364151000977,0.12589383125305176,0.1402418613433838,0.014348030090332031,0.0986475944519043,0.0986475944519043,0.0,0.1402113437652588,0.12620306015014648,-0.014008283615112305,0.10598564147949219,0.22473764419555664,0.11875200271606445,0.1199643611907959,0.1199643611907959,0.0,0.11184358596801758,0.11284589767456055,0.0010023117065429688,0.11932849884033203,0.09824967384338379,-0.021078824996948242,0.09793233871459961,0.19013023376464844,0.09219789505004883,0.1048731803894043,0.18168210983276367,0.07680892944335938,0.13412952423095703
s060,0.0919504165649414,0.11255526542663574,0.020604848861694336,0.11902689933776855,0.11902689933776855,0.0,0.09920120239257812,0.09920120239257812,0.0,0.11179924011230469,0.15407752990722656,0.042278289794921875,0.09922218322753906,0.21799540519714355,0.11877322196960449,0.14086198806762695,0.1269831657409668,-0.013878822326660156,0.1120455265045166,0.12574362754821777,0.013698101043701172,0.14150214195251465,0.09943222999572754,-0.04206991195678711,0.10487699508666992,0.2036895751953125,0.09881258010864258,0.09115791320800781,0.15414047241210938,0.06298255920410156,0.1410655975341797
s060,0.09213781356811523,0.11950182914733887,0.027364015579223633,0.11263346672058105,0.11263346672058105,0.0,0.09167742729187012,0.11272668838500977,0.02104926109313965,0.12640738487243652,0.1831357479095459,0.056728363037109375,0.09105181694030762,0.23896503448486328,0.14791321754455566,0.12598681449890137,0.12598681449890137,0.0,0.1270461082458496,0.14125418663024902,0.014208078384399414,0.1258985996246338,0.1049337387084961,-0.020964860916137695,0.09867620468139648,0.196868896484375,0.09819269180297852,0.0909423828125,0.12708830833435059,0.036145925521850586,0.15371942520141602
s060,0.07700037956237793,0.06339526176452637,-0.013605117797851562,0.08386731147766113,0.10458993911743164,0.020722627639770508,0.09900307655334473,0.07818913459777832,-0.020813941955566406,0.1258087158203125,0.10510396957397461,-0.02070474624633789,0.0840003490447998,0.20371723175048828,0.11971688270568848,0.09099411964416504,0.07700014114379883,-0.013993978500366211,0.08502411842346191,0.08602595329284668,0.0010018348693847656,0.09012699127197266,0.061524391174316406,-0.02860260009765625,0.08470749855041504,0.1546320915222168,0.06992459297180176,0.07098650932312012,0.09882402420043945,0.027837514877319336,0.11233925819396973
s060,0.08489489555358887,0.4151010513305664,0.33020615577697754,0.11183333396911621,0.09764409065246582,-0.01418924331665039,0.09207344055175781,0.13425564765930176,0.042182207107543945,0.09772086143493652,0.23893308639526367,0.14121222496032715,0.08399224281311035,0.4849674701690674,0.40097522735595703,0.11916017532348633,0.21784543991088867,0.09868526458740234,0.11225247383117676,0.11325454711914062,0.0010020732879638672,0.11174631118774414,0.1127474308013916,0.001001119613647461,0.07609367370605469,0.1531810760498047,0.07708740234375,0.09200429916381836,0.09299802780151367,0.0009937286376953125,0.13901519775390625
s060,0.09764647483825684,0.09825611114501953,0.0006096363067626953,0.11977767944335938,0.13370919227600098,0.013931512832641602,0.08298420906066895,0.08398652076721191,0.0010023117065429688,0.10598945617675781,0.17569494247436523,0.06970548629760742,0.09800100326538086,0.21777701377868652,0.11977601051330566,0.09836697578430176,0.08488273620605469,-0.01348423957824707,0.09851861000061035,0.09851861000061035,0.0,0.12616705894470215,0.06282305717468262,-0.06334400177001953,0.10514044761657715,0.1973118782043457,0.09217143058776855,0.11201024055480957,0.12598896026611328,0.013978719711303711,0.19688749313354492
s060,0.09101676940917969,0.09101676940917969,0.0,0.12014198303222656,0.12014198303222656,0.0,0.11168599128723145,0.11225581169128418,0.0005698204040527344,0.13363265991210938,0.16868329048156738,0.03505063056945801,0.09798002243041992,0.24602341651916504,0.14804339408874512,0.12704205513000488,0.11260724067687988,-0.014434814453125,0.11225724220275879,0.11225724220275879,0.0,0.11916589736938477,0.07020425796508789,-0.048961639404296875,0.09881806373596191,0.1969010829925537,0.0980830192565918,0.09812235832214355,0.1547553539276123,0.05663299560546875,0.14716887474060059
s060,0.08523297309875488,0.10583734512329102,0.020604372024536133,0.11914205551147461,0.11914205551147461,0.0,0.09924602508544922,0.09924602508544922,0.0,0.14616060256958008,0.1326155662536621,-0.013545036315917969,0.09111881256103516,0.21826434135437012,0.12714552879333496,0.10488438606262207,0.09097695350646973,-0.013907432556152344,0.10575580596923828,0.10671281814575195,0.0009570121765136719,0.11140584945678711,0.06221151351928711,-0.0491943359375,0.09819865226745605,0.1899852752685547,0.09178662300109863,0.09100008010864258,0.15500879287719727,0.06400871276855469,0.1328575611114502
s060,0.11316871643066406,0.14829301834106445,0.03512430191040039,0.1326589584350586,0.11201143264770508,-0.020647525787353516,0.11275696754455566,0.14797186851501465,0.035214900970458984,0.16776752471923828,0.20382308959960938,0.036055564880371094,0.10533952713012695,0.666982889175415,0.5616433620452881,0.09936165809631348,0.13419270515441895,0.03483104705810547,0.10505485534667969,0.10505485534667969,0.0,0.1129608154296875,0.08465051651000977,-0.028310298919677734,0.08388662338256836,0.15400004386901855,0.0701134204864502,0.09933209419250488,0.09933209419250488,0.0,0.14000296592712402
s060,0.10512948036193848,0.1188194751739502,0.013689994812011719,0.11345076560974121,0.11345076560974121,0.0,0.09086036682128906,0.09086036682128906,0.0,0.13386082649230957,0.17597675323486328,0.04211592674255371,0.0910639762878418,0.21778082847595215,0.12671685218811035,0.10507607460021973,0.09117245674133301,-0.013903617858886719,0.11276054382324219,0.1136472225189209,0.0008866786956787109,0.12541627883911133,0.0694575309753418,-0.05595874786376953,0.09065580368041992,0.18971705436706543,0.09906125068664551,0.10493063926696777,0.16093921661376953,0.05600857734680176,0.1553494930267334
s060,0.12685704231262207,0.12685704231262207,0.0,0.1331338882446289,0.1331338882446289,0.0,0.1061868667602539,0.1201474666595459,0.013960599899291992,0.1615440845489502,0.17577743530273438,0.01423335075378418,0.09774065017700195,0.30190467834472656,0.2041640281677246,0.14812684059143066,0.18997740745544434,0.04185056686401367,0.13318729400634766,0.1818857192993164,0.04869842529296875,0.11298751831054688,0.0851597785949707,-0.027827739715576172,0.09110307693481445,0.16892552375793457,0.07782244682312012,0.09073805809020996,0.14691543579101562,0.056177377700805664,0.14131712913513184
s060,0.11204838752746582,0.15505099296569824,0.04300260543823242,0.11158871650695801,0.09096384048461914,-0.020624876022338867,0.11179399490356445,0.14776325225830078,0.03596925735473633,0.147080659866333,0.2459549903869629,0.09887433052062988,0.12589788436889648,0.33701252937316895,0.21111464500427246,0.12039422988891602,0.13415312767028809,0.01375889778137207,0.11899924278259277,0.1540379524230957,0.03503870964050293,0.11245965957641602,0.0984201431274414,-0.01403951644897461,0.09148931503295898,0.18228864669799805,0.09079933166503906,0.0922996997833252,0.1269853115081787,0.034685611724853516,0.14829516410827637
s060,0.10511231422424316,0.10511231422424316,0.0,0.12006330490112305,0.1407010555267334,0.02063775062561035,0.10521435737609863,0.09128904342651367,-0.013925313949584961,0.1830158233642578,0.16898560523986816,-0.014030218124389648,0.09201693534851074,0.2319180965423584,0.13990116119384766,0.12691354751586914,0.12691354751586914,0.0,0.09818840026855469,0.09904742240905762,0.0008590221405029297,0.11919903755187988,0.08331775665283203,-0.03588128089904785,0.10565376281738281,0.19681048393249512,0.0911567211151123,0.08491945266723633,0.1270582675933838,0.04213881492614746,0.13968753814697266
s060,0.09827375411987305,0.09827375411987305,0.0,0.11289787292480469,0.1336963176727295,0.020798444747924805,0.09116578102111816,0.12600922584533691,0.03484344482421875,0.12000036239624023,0.19712448120117188,0.07712411880493164,0.11212968826293945,0.30215978622436523,0.19003009796142578,0.11284661293029785,0.13382697105407715,0.020980358123779297,0.11221909523010254,0.15515446662902832,0.04293537139892578,0.11200666427612305,0.09090423583984375,-0.021102428436279297,0.08381986618041992,0.17583203315734863,0.09201216697692871,0.09825921058654785,0.09926199913024902,0.0010027885437011719,0.125899076461792
s060,0.0910952091217041,0.0910952091217041,0.0,0.10587739944458008,0.11998343467712402,0.014106035232543945,0.10510087013244629,0.07669806480407715,-0.02840280532836914,0.1696641445159912,0.14801597595214844,-0.021648168563842773,0.09124040603637695,0.4001798629760742,0.30893945693969727,0.13379454612731934,0.32410359382629395,0.1903090476989746,0.13304471969604492,0.16802644729614258,0.034981727600097656,0.09869217872619629,0.0996098518371582,0.0009176731109619141,0.07633328437805176,0.16022229194641113,0.08388900756835938,0.09903144836425781,0.13397741317749023,0.03494596481323242,0.15412354469299316
s060,0.10465836524963379,0.09087085723876953,-0.013787508010864258,0.1128380298614502,0.13388800621032715,0.021049976348876953,0.10474634170532227,0.10528945922851562,0.0005431175231933594,0.1544482707977295,0.11246061325073242,-0.04198765754699707,0.10500001907348633,0.2532203197479248,0.14822030067443848,0.12588977813720703,0.14100384712219238,0.015114068984985352,0.13312864303588867,0.13312864303588867,0.0,0.11964821815490723,0.09908032417297363,-0.020567893981933594,0.09058284759521484,0.18870902061462402,0.09812617301940918,0.09225010871887207,0.1481165885925293,0.05586647987365723,0.13991737365722656
s060,0.09768509864807129,0.09859895706176758,0.0009138584136962891,0.10447525978088379,0.10447525978088379,0.0,0.09161114692687988,0.0924992561340332,0.0008881092071533203,0.1462993621826172,0.1472160816192627,0.0009167194366455078,0.09110093116760254,0.4280714988708496,0.33697056770324707,0.09856700897216797,0.18259286880493164,0.08402585983276367,0.10520720481872559,0.11920642852783203,0.013999223709106445,0.0917212963104248,0.09272170066833496,0.0010004043579101562,0.08327913284301758,0.1752791404724121,0.09200000762939453,0.09120821952819824,0.09120821952819824,0.0,0.1262497901916504
s060,0.11902475357055664,0.14757728576660156,0.028552532196044922,0.11962199211120605,0.10562562942504883,-0.013996362686157227,0.09780240058898926,0.09780240058898926,0.0,0.12038898468017578,0.21818804740905762,0.09779906272888184,0.11290144920349121,0.3027334213256836,0.18983197212219238,0.11891889572143555,0.11987161636352539,0.0009527206420898438,0.119293212890625,0.14005541801452637,0.020762205123901367,0.10518622398376465,0.0911717414855957,-0.014014482498168945,0.08396649360656738,0.17593598365783691,0.09196949005126953,0.09105587005615234,0.11888790130615234,0.02783203125,0.15507936477661133
s060,0.10580730438232422,0.10580730438232422,0.0,0.11915707588195801,0.13312315940856934,0.013966083526611328,0.09068417549133301,0.09068417549133301,0.0,0.141190767288208,0.19038629531860352,0.04919552803039551,0.11278843879699707,0.3169386386871338,0.20415019989013672,0.11234831809997559,0.15407991409301758,0.04173159599304199,0.11283755302429199,0.1616225242614746,0.04878497123718262,0.0903167724609375,0.07025384902954102,-0.020062923431396484,0.098846435546875,0.1689295768737793,0.0700831413269043,0.09810519218444824,0.09810519218444824,0.0,0.1410658359527588
s060,0.09100151062011719,0.0629732608795166,-0.028028249740600586,0.11315369606018066,0.13412928581237793,0.020975589752197266,0.10407161712646484,0.0910646915435791,-0.013006925582885742,0.16881179809570312,0.13312172889709473,-0.0356900691986084,0.1125175952911377,0.36507129669189453,0.25255370140075684,0.12059593200683594,0.17646050453186035,0.055864572525024414,0.11229419708251953,0.16214346885681152,0.04984927177429199,0.11184358596801758,0.09084367752075195,-0.020999908447265625,0.09115719795227051,0.19019269943237305,0.09903550148010254,0.09100461006164551,0.12598133087158203,0.03497672080993652,0.140852689743042
