subject,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
luka,0.08177018165588379,0.6326699256896973,0.5508997440338135,0.0668179988861084,0.2972078323364258,0.23038983345031738,0.08377408981323242,0.1575794219970703,0.07380533218383789,0.09673810005187988,0.3835318088531494,0.28679370880126953,0.07195401191711426,0.6691396236419678,0.5971856117248535,0.11672687530517578,0.47373390197753906,0.3570070266723633,0.07688188552856445,0.16157221794128418,0.08469033241271973,0.11568903923034668,0.13866519927978516,0.022976160049438477,0.0907142162322998,0.2602682113647461,0.1695539951324463,0.07495260238647461,0.3619701862335205,0.2870175838470459,0.10261130332946777
luka,0.0817728042602539,0.5963995456695557,0.5146267414093018,0.1441800594329834,0.13222002983093262,-0.011960029602050781,0.08176827430725098,0.1855027675628662,0.10373449325561523,0.09658360481262207,0.5529100894927979,0.4563264846801758,0.07181572914123535,0.6193978786468506,0.5475821495056152,0.08671426773071289,0.4957082271575928,0.4089939594268799,0.07474374771118164,0.12190485000610352,0.047161102294921875,0.1047208309173584,0.20927119255065918,0.10455036163330078,0.08275723457336426,0.2592489719390869,0.17649173736572266,0.08237528800964355,0.3248910903930664,0.24251580238342285,0.09273648262023926
luka,0.08588027954101562,0.8107619285583496,0.724881649017334,0.1416308879852295,0.12366390228271484,-0.01796698570251465,0.07282066345214844,0.2673330307006836,0.19451236724853516,0.09980154037475586,0.371187686920166,0.27138614654541016,0.07790756225585938,0.47017335891723633,0.39226579666137695,0.09178805351257324,0.3641633987426758,0.27237534523010254,0.0977027416229248,0.15256905555725098,0.05486631393432617,0.09485697746276855,0.20151090621948242,0.10665392875671387,0.07779407501220703,0.2304387092590332,0.15264463424682617,0.08153915405273438,0.2780113220214844,0.19647216796875,0.1023721694946289
luka,0.07180929183959961,0.6931169033050537,0.6213076114654541,0.0620579719543457,0.29333043098449707,0.23127245903015137,0.08271908760070801,0.1404726505279541,0.057753562927246094,0.10282683372497559,0.36403632164001465,0.26120948791503906,0.06766247749328613,0.5693750381469727,0.5017125606536865,0.10267901420593262,0.4886651039123535,0.3859860897064209,0.07735443115234375,0.19510746002197266,0.1177530288696289,0.12761306762695312,0.1894512176513672,0.06183815002441406,0.08162331581115723,0.28756284713745117,0.20593953132629395,0.07509446144104004,0.26560306549072266,0.19050860404968262,0.0976870059967041
luka,0.0718696117401123,0.5634341239929199,0.4915645122528076,0.10753607749938965,0.1145174503326416,0.006981372833251953,0.07491254806518555,0.18507814407348633,0.11016559600830078,0.09948086738586426,0.4316098690032959,0.33212900161743164,0.07189226150512695,0.5137176513671875,0.44182538986206055,0.12258648872375488,0.559410572052002,0.43682408332824707,0.07191133499145508,0.20944523811340332,0.13753390312194824,0.09681391716003418,0.20449471473693848,0.1076807975769043,0.07280349731445312,0.4189431667327881,0.34613966941833496,0.06282854080200195,0.23436641693115234,0.1715378761291504,0.10272979736328125
luka,0.07180571556091309,0.4686298370361328,0.3968241214752197,0.12665414810180664,0.11468505859375,-0.01196908950805664,0.07631659507751465,0.1807727813720703,0.10445618629455566,0.10570859909057617,0.4537036418914795,0.3479950428009033,0.07181119918823242,0.5275893211364746,0.4557781219482422,0.10272550582885742,0.4548764228820801,0.35215091705322266,0.08190393447875977,0.3519167900085449,0.27001285552978516,0.02393198013305664,0.7905049324035645,0.7665729522705078,0.07379484176635742,0.207442045211792,0.13364720344543457,0.07978081703186035,0.5405623912811279,0.4607815742492676,0.06309247016906738
luka,0.07583498954772949,0.46421003341674805,0.38837504386901855,0.11169958114624023,0.1306471824645996,0.018947601318359375,0.07387208938598633,0.15158891677856445,0.07771682739257812,0.09281802177429199,0.6048309803009033,0.5120129585266113,0.07182455062866211,0.5529203414916992,0.4810957908630371,0.10225939750671387,0.4103991985321045,0.3081398010253906,0.08178186416625977,0.10871386528015137,0.0269320011138916,0.10190510749816895,0.1954789161682129,0.09357380867004395,0.07582402229309082,0.28025174140930176,0.20442771911621094,0.08675980567932129,0.6065163612365723,0.519756555557251,0.10275936126708984
luka,0.08477234840393066,0.5595345497131348,0.4747622013092041,0.12369060516357422,0.13062286376953125,0.006932258605957031,0.08252310752868652,0.22704029083251953,0.144517183303833,0.08476066589355469,0.46156740188598633,0.37680673599243164,0.07376599311828613,0.9380121231079102,0.864246129989624,0.08282637596130371,0.39993858337402344,0.3171122074127197,0.08179736137390137,0.1376340389251709,0.05583667755126953,0.11374115943908691,0.17651939392089844,0.06277823448181152,0.0768580436706543,0.3518190383911133,0.274960994720459,0.0767970085144043,0.24135375022888184,0.16455674171447754,0.07785415649414062
luka,0.0827789306640625,0.5636215209960938,0.48084259033203125,0.1577591896057129,0.12565827369689941,-0.03210091590881348,0.0768287181854248,0.20385289192199707,0.12702417373657227,0.11768507957458496,0.5744638442993164,0.45677876472473145,0.07679581642150879,0.6331360340118408,0.556340217590332,0.10799217224121094,0.4795229434967041,0.37153077125549316,0.11173653602600098,0.13862228393554688,0.0268857479095459,0.1127769947052002,0.19548749923706055,0.08271050453186035,0.07279777526855469,0.43994760513305664,0.36714982986450195,0.07666492462158203,0.2632482051849365,0.1865832805633545,0.09375166893005371
luka,0.08676266670227051,0.5678632259368896,0.48110055923461914,0.14260029792785645,0.130631685256958,-0.011968612670898438,0.08177709579467773,0.22649931907653809,0.14472222328186035,0.09564208984375,0.449770450592041,0.354128360748291,0.06574273109436035,0.6558277606964111,0.5900850296020508,0.08675336837768555,0.5644516944885254,0.47769832611083984,0.08676528930664062,0.14859986305236816,0.06183457374572754,0.12979865074157715,0.1448040008544922,0.015005350112915039,0.08761835098266602,0.2868990898132324,0.1992807388305664,0.08477401733398438,0.36608242988586426,0.2813084125518799,0.08285117149353027
luka,0.07181286811828613,0.6104922294616699,0.5386793613433838,0.11491918563842773,0.1469271183013916,0.03200793266296387,0.07271409034729004,0.14632439613342285,0.07361030578613281,0.10574221611022949,0.46839141845703125,0.36264920234680176,0.07679390907287598,0.5082180500030518,0.4314241409301758,0.09768104553222656,0.459714412689209,0.3620333671569824,0.08232569694519043,0.134185791015625,0.05186009407043457,0.1293470859527588,0.16231131553649902,0.032964229583740234,0.07474112510681152,0.2770400047302246,0.20229887962341309,0.07680702209472656,0.5232620239257812,0.4464550018310547,0.13276052474975586
luka,0.08487462997436523,0.470883846282959,0.38600921630859375,0.1246943473815918,0.12665319442749023,0.0019588470458984375,0.07580232620239258,0.17767953872680664,0.10187721252441406,0.09295082092285156,1.078598976135254,0.9856481552124023,0.07690668106079102,0.5295937061309814,0.45268702507019043,0.10177373886108398,0.5225601196289062,0.42078638076782227,0.07746696472167969,0.14005351066589355,0.06258654594421387,0.11269855499267578,0.1994619369506836,0.08676338195800781,0.08079361915588379,0.47572803497314453,0.39493441581726074,0.07084321975708008,0.2823750972747803,0.2115318775177002,0.09302592277526855
luka,0.09375929832458496,0.6400113105773926,0.5462520122528076,0.09774208068847656,0.31727004051208496,0.2195279598236084,0.10061335563659668,0.13155293464660645,0.030939579010009766,0.11269879341125488,0.3392982482910156,0.22659945487976074,0.07275748252868652,0.6577751636505127,0.5850176811218262,0.0837702751159668,0.3879587650299072,0.30418848991394043,0.07992792129516602,0.20245718955993652,0.12252926826477051,0.10928559303283691,0.15703439712524414,0.04774880409240723,0.09473872184753418,0.24235224723815918,0.147613525390625,0.07678985595703125,0.30949854850769043,0.23270869255065918,0.10172224044799805
luka,0.08280563354492188,0.6074333190917969,0.524627685546875,0.1475527286529541,0.13562846183776855,-0.011924266815185547,0.06788229942321777,0.21463847160339355,0.14675617218017578,0.06183671951293945,0.5555660724639893,0.4937293529510498,0.06682109832763672,0.5718231201171875,0.5050020217895508,0.07779526710510254,0.48969078063964844,0.4118955135345459,0.07680010795593262,0.12173628807067871,0.044936180114746094,0.10466480255126953,0.2015247344970703,0.09685993194580078,0.07966995239257812,0.3629114627838135,0.28324151039123535,0.06896519660949707,0.2361617088317871,0.16719651222229004,0.08690214157104492
luka,0.0718085765838623,0.9629502296447754,0.8911416530609131,0.1374661922454834,0.15541505813598633,0.01794886589050293,0.08181309700012207,0.35223841667175293,0.27042531967163086,0.14803290367126465,0.4347827434539795,0.28674983978271484,0.06764841079711914,1.3081741333007812,1.240525722503662,0.09673714637756348,0.4438045024871826,0.34706735610961914,0.08178043365478516,0.36702537536621094,0.2852449417114258,0.11469388008117676,0.20145869255065918,0.08676481246948242,0.08776044845581055,0.4390428066253662,0.35128235816955566,0.07859301567077637,0.33401918411254883,0.25542616844177246,0.10759449005126953
luka,0.09581732749938965,0.5834362506866455,0.48761892318725586,0.13666844367980957,0.15460443496704102,0.017935991287231445,0.08176398277282715,0.14659547805786133,0.06483149528503418,0.13463521003723145,0.7961075305938721,0.6614723205566406,0.07682943344116211,0.5785171985626221,0.50168776512146,0.1127021312713623,0.6887974739074707,0.5760953426361084,0.0818324089050293,0.148451566696167,0.0666191577911377,0.1179044246673584,0.2445964813232422,0.1266920566558838,0.0828399658203125,0.250185489654541,0.16734552383422852,0.08377766609191895,0.35914063453674316,0.2753629684448242,0.0877237319946289
luka,0.09479498863220215,0.4667503833770752,0.37195539474487305,0.10870933532714844,0.11469340324401855,0.005984067916870117,0.0727999210357666,0.18443846702575684,0.11163854598999023,0.12264466285705566,0.9687168598175049,0.8460721969604492,0.07679510116577148,0.7435972690582275,0.666802167892456,0.086761474609375,0.4388585090637207,0.3520970344543457,0.08773303031921387,0.14557647705078125,0.05784344673156738,0.10089230537414551,0.19351887702941895,0.09262657165527344,0.0875241756439209,0.2171776294708252,0.1296534538269043,0.08976125717163086,0.36704230308532715,0.2772810459136963,0.08630728721618652
